"Id_Votacao";"Senador";"Voto";"Partido";"UF";"ID"
"2020024";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020024";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020024";"MAILZA GOMES";"S";"PP";"AC";5462
"2020024";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020024";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020024";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020024";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020024";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020024";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020024";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020024";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020024";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020024";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020024";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020024";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020024";"PAULO PAIM";"S";"PT";"RS";2979
"2020024";"PAULO ROCHA";"S";"PT";"PA";2981
"2020024";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020024";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020024";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020024";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020024";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020024";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020024";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020024";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020024";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020024";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020024";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020024";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020024";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020024";"STYVENSON VALENTIM";"A";"PODEMOS";"RN";5481
"2020024";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020024";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020024";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020024";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020024";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020024";"WEVERTON";"S";"PDT";"MA";4867
"2020024";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020024";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020025";"ACIR GURGACZ";"N";"PDT";"RO";2473
"2020025";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020025";"ANGELO CORONEL";"N";"PSD";"BA";5464
"2020025";"ANTONIO ANASTASIA";"N";"PSD";"MG";5127
"2020025";"AROLDE DE OLIVEIRA";"N";"PSD";"RJ";2633
"2020025";"CARLOS FÁVARO";"N";"PSD";"MT";5505
"2020025";"CARLOS VIANA";"N";"PSD";"MG";5473
"2020025";"CHICO RODRIGUES";"N";"DEM";"RR";2753
"2020025";"CIRO NOGUEIRA";"N";"PP";"PI";2681
"2020025";"CONFÚCIO MOURA";"N";"MDB";"RO";2685
"2020025";"DANIELLA RIBEIRO";"N";"PP";"PB";5477
"2020025";"DÁRIO BERGER";"N";"MDB";"SC";5128
"2020025";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020025";"EDUARDO BRAGA";"N";"MDB";"AM";3372
"2020025";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020025";"EDUARDO GOMES";"N";"MDB";"TO";4163
"2020025";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020025";"ELMANO FÉRRER";"N";"PODEMOS";"PI";5131
"2020025";"ESPERIDIÃO AMIN";"N";"PP";"SC";2356
"2020025";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020025";"FERNANDO BEZERRA COELHO";"N";"MDB";"PE";3409
"2020025";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020025";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020025";"FLÁVIO BOLSONARO";"N";"REPUBLICANOS";"RJ";5480
"2020025";"IRAJÁ";"N";"PSD";"TO";4831
"2020025";"IZALCI LUCAS";"N";"PSDB";"DF";4558
"2020025";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020025";"JARBAS VASCONCELOS";"N";"MDB";"PE";2532
"2020025";"JAYME CAMPOS";"N";"DEM";"MT";2359
"2020025";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020025";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020025";"JORGINHO MELLO";"N";"PL";"SC";4822
"2020025";"JOSÉ MARANHÃO";"N";"MDB";"PB";3559
"2020025";"KÁTIA ABREU";"N";"PP";"TO";4085
"2020025";"LASIER MARTINS";"N";"PODEMOS";"RS";5134
"2020025";"LEILA BARROS";"S";"PSB";"DF";5467
"2020025";"LUCAS BARRETO";"N";"PSD";"AP";5463
"2020025";"LUIS CARLOS HEINZE";"N";"PP";"RS";3974
"2020025";"LUIZ DO CARMO";"N";"MDB";"GO";5472
"2020025";"MAILZA GOMES";"N";"PP";"AC";5462
"2020025";"MAJOR OLIMPIO";"N";"PSL";"SP";4923
"2020025";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020025";"MARCELO CASTRO";"N";"MDB";"PI";3979
"2020025";"MARCIO BITTAR";"N";"MDB";"AC";3980
"2020025";"MARCOS DO VAL";"N";"PODEMOS";"ES";5469
"2020025";"MARCOS ROGÉRIO";"N";"DEM";"RO";4869
"2020025";"MARIA DO CARMO ALVES";"N";"DEM";"SE";2557
"2020025";"MECIAS DE JESUS";"N";"REPUBLICANOS";"RR";5483
"2020025";"NELSINHO TRAD";"N";"PSD";"MS";5474
"2020025";"OMAR AZIZ";"N";"PSD";"AM";5135
"2020025";"ORIOVISTO GUIMARÃES";"N";"PODEMOS";"PR";5479
"2020025";"OTTO ALENCAR";"N";"PSD";"BA";5136
"2020025";"PAULO PAIM";"S";"PT";"RS";2979
"2020025";"PAULO ROCHA";"S";"PT";"PA";2981
"2020025";"PLÍNIO VALÉRIO";"N";"PSDB";"AM";4906
"2020025";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020025";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020025";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020025";"RODRIGO PACHECO";"N";"DEM";"MG";5083
"2020025";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020025";"ROMÁRIO";"N";"PODEMOS";"RJ";4717
"2020025";"SÉRGIO PETECÃO";"N";"PSD";"AC";4537
"2020025";"SIMONE TEBET";"N";"MDB";"MS";5141
"2020025";"SORAYA THRONICKE";"N";"PSL";"MS";5475
"2020025";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020025";"TASSO JEREISSATI";"N";"PSDB";"CE";2454
"2020025";"TELMÁRIO MOTA";"N";"PROS";"RR";5142
"2020025";"VENEZIANO VITAL DO RÊGO";"N";"PSB";"PB";5079
"2020025";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020025";"WEVERTON";"N";"PDT";"MA";4867
"2020025";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020025";"ZEQUINHA MARINHO";"N";"PSC";"PA";4302
"2020026";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020026";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020026";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020026";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020026";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020026";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020026";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020026";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020026";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020026";"CID GOMES";"S";"PDT";"CE";5465
"2020026";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020026";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020026";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020026";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020026";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020026";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020026";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020026";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020026";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020026";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020026";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020026";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020026";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020026";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020026";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020026";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020026";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020026";"IRAJÁ";"S";"PSD";"TO";4831
"2020026";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020026";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020026";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020026";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020026";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020026";"JEAN PAUL PRATES";"A";"PT";"RN";5482
"2020026";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020026";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020026";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020026";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020026";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020026";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020026";"LEILA BARROS";"S";"PSB";"DF";5467
"2020026";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020026";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020026";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020026";"MAILZA GOMES";"S";"PP";"AC";5462
"2020026";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020026";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020026";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020026";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020026";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020026";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020026";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020026";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020026";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020026";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020026";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020026";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020026";"PAULO PAIM";"S";"PT";"RS";2979
"2020026";"PAULO ROCHA";"S";"PT";"PA";2981
"2020026";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020026";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020026";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020026";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020026";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020026";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020026";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020026";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020026";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020026";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020026";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020026";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020026";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020026";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020026";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020026";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020026";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020026";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020026";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020026";"WEVERTON";"S";"PDT";"MA";4867
"2020026";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020026";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020027";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020027";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020027";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020027";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020027";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020027";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020027";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020027";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020027";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020027";"CID GOMES";"S";"PDT";"CE";5465
"2020027";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020027";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020027";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020027";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020027";"DAVI ALCOLUMBRE";"S";"DEM";"AP";4151
"2020027";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020027";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020027";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020027";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020027";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020027";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020027";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020027";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020027";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020027";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020027";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020027";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020027";"IRAJÁ";"S";"PSD";"TO";4831
"2020027";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020027";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020027";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020027";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020027";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020027";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020027";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020027";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020027";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020027";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020027";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020027";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020027";"LEILA BARROS";"S";"PSB";"DF";5467
"2020027";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020027";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020027";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020027";"MAILZA GOMES";"S";"PP";"AC";5462
"2020027";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020027";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020027";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020027";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020027";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020027";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020027";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020027";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020027";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020027";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020027";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020027";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020027";"PAULO PAIM";"S";"PT";"RS";2979
"2020027";"PAULO ROCHA";"S";"PT";"PA";2981
"2020027";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020027";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020027";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020027";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020027";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020027";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020027";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020027";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020027";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020027";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020027";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020027";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020027";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020027";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020027";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020027";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020027";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020027";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020027";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020027";"WEVERTON";"A";"PDT";"MA";4867
"2020027";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020027";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020028";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020028";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020028";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020028";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020028";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020028";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020028";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020028";"CARLOS VIANA";"N";"PSD";"MG";5473
"2020028";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020028";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020028";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020028";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020028";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020028";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020028";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020028";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020028";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020028";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020028";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020028";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020028";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020028";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020028";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020028";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020028";"IRAJÁ";"S";"PSD";"TO";4831
"2020028";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020028";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020028";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020028";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020028";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020028";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020028";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020028";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020028";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020028";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020028";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020028";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020028";"LEILA BARROS";"S";"PSB";"DF";5467
"2020028";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020028";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020028";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020028";"MAILZA GOMES";"S";"PP";"AC";5462
"2020028";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020028";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020028";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020028";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020028";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020028";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020028";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020028";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020028";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020028";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020028";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020028";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020028";"PAULO PAIM";"S";"PT";"RS";2979
"2020028";"PAULO ROCHA";"S";"PT";"PA";2981
"2020028";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020028";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020028";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020028";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020028";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020028";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020028";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020028";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020028";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020028";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020028";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020028";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020028";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020028";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020028";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020028";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020028";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020028";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020028";"WEVERTON";"A";"PDT";"MA";4867
"2020028";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020028";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020029";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020029";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020029";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020029";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020029";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020029";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020029";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020029";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020029";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020029";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020029";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020029";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020029";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020029";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020029";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020029";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020029";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020029";"ELMANO FÉRRER";"N";"PODEMOS";"PI";5131
"2020029";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020029";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020029";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020029";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020029";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020029";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020029";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020029";"IRAJÁ";"S";"PSD";"TO";4831
"2020029";"IZALCI LUCAS";"N";"PSDB";"DF";4558
"2020029";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020029";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020029";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020029";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020029";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020029";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020029";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020029";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020029";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020029";"LEILA BARROS";"S";"PSB";"DF";5467
"2020029";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020029";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020029";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020029";"MAILZA GOMES";"S";"PP";"AC";5462
"2020029";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020029";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020029";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020029";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020029";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020029";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020029";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020029";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020029";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020029";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020029";"ORIOVISTO GUIMARÃES";"N";"PODEMOS";"PR";5479
"2020029";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020029";"PAULO PAIM";"S";"PT";"RS";2979
"2020029";"PAULO ROCHA";"S";"PT";"PA";2981
"2020029";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020029";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020029";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020029";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020029";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020029";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020029";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020029";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
