"SGL_UF","MUNICIPIO","ELEICAO","NOME","DT_NASC","SEXO","SGL_PARTIDO","VV1T","eleito"
"AC","RODRIGUES ALVES",2004,"FRANCISCO ERNILSON DE FREITAS","1961-09-27","Masculino","PT",33.3265513733469,0
"AC","RODRIGUES ALVES",2004,"FRANCISCO VAGNER DE SANTANA AMORIM","1957-07-30","Masculino","PP",66.6734486266531,1
"AC","RODRIGUES ALVES",2008,"FRANCISCO CLEMILDO DE OLIVEIRA MATOS","1959-11-19","MASCULINO","PP",33.13,0
"AC","RODRIGUES ALVES",2008,"FRANCISCO ERNILSON DE FREITAS","1961-09-27","MASCULINO","PT",35.8,1
"AC","SANTA ROSA",2004,"FRANCISCO LOPES AUGUSTO KAXINAWA","1971-12-14","Masculino","PC do B",39.9257195914578,0
"AC","SANTA ROSA",2004,"JOSE ALTAMIR TAUMATURGO SA","1972-10-11","Masculino","PT",60.0742804085422,1
"AC","SANTA ROSA DO PURUS",2008,"JOSE BRASIL BARBOSA DA SILVA","1962-09-07","MASCULINO","PT",47.02,1
"AC","SANTA ROSA DO PURUS",2008,"RIVELINO DA SILVA MOTA","1974-03-30","MASCULINO","PPS",35.39,0
"AC","SENA MADUREIRA",2004,"MOACIR DE LIMA FURTADO","1952-06-26","Masculino","PFL",28.4014197230148,0
"AC","SENA MADUREIRA",2004,"NILSON ROBERTO AREAL DE ALMEIDA","1962-08-29","Masculino","PL",30.3083025958661,1
"AC","SENA MADUREIRA",2008,"ANTONIA FRANCA DE OLIVEIRA VIEIRA","1961-09-10","FEMININO","PSDB",46.27,0
"AC","SENA MADUREIRA",2008,"NILSON ROBERTO AREAL DE ALMEIDA","1962-08-29","MASCULINO","PR",53.73,1
"AC","SENADOR GUIOMARD",2004,"CARLOS CELSO MEDEIROS RIBEIRO","1962-02-11","Masculino","PPS",53.9269738895246,1
"AC","SENADOR GUIOMARD",2004,"ZENILDA BARBALHO BEZERRA DE LIMA","1956-03-20","Feminino","PT",46.0730261104754,0
"AC","SENADOR GUIOMARD",2008,"CARLOS CELSO MEDEIROS RIBEIRO","1962-02-11","MASCULINO","PR",39.59,0
"AC","SENADOR GUIOMARD",2008,"JAMES PEREIRA DA SILVA","1980-07-01","MASCULINO","PSDB",60.41,1
"AC","TARAUACA",2004,"ERISVANDO TORQUATO DO NASCIMENTO","1969-04-17","Masculino","PSDB",30.6464421855146,1
"AC","TARAUACA",2004,"FRANCISCO DAS CHAGAS BATISTA LOPES","1961-11-14","Masculino","PC do B",27.0092121982211,0
"AC","TARAUACA",2008,"ERISVANDO TORQUATO DO NASCIMENTO","1969-04-17","MASCULINO","PP",51.09,1
"AC","TARAUACA",2008,"FRANCISCO DAS CHAGAS BATISTA LOPES","1961-11-14","MASCULINO","PC do B",48.91,0
"AC","XAPURI",2004,"RAIMUNDO MENDES DE BARROS","1945-07-14","Masculino","PT",48.8892115580078,0
"AC","XAPURI",2004,"VANDERLEY VIANA DE LIMA","1954-03-02","Masculino","PMDB",51.1107884419922,1
"AC","XAPURI",2008,"FRANCISCO UBIRACY MACHADO DE VASCONCELOS","1964-10-01","MASCULINO","PT",36.85,1
"AC","XAPURI",2008,"MARCIO PEREIRA MIRANDA","1975-04-20","MASCULINO","PSDB",29.77,0
"AL","AGUA BRANCA",2004,"JOAO ABILIO DANTAS","1943-05-13","Masculino","PMDB",33.5569040775045,0
"AL","AGUA BRANCA",2004,"JOSE REINALDO DE SA FALCAO","1955-03-30","Masculino","PSB",66.4430959224955,1
"AL","AGUA BRANCA",2008,"JOSE RODRIGUES GOMES","1953-09-13","MASCULINO","PMDB",36.75,1
"AL","AGUA BRANCA",2008,"ROBERTO VILLAR TORRES","1938-08-29","MASCULINO","PSDB",35.31,0
"AL","ANADIA",2004,"JOSE EDMUNDO DAMASO BARROS","1951-01-18","Masculino","PSDB",44.954233409611,1
"AL","ANADIA",2004,"SANIA TEREZA PALMEIRA BARROS TEIXEIRA","1964-12-23","Feminino","PT",43.0892448512586,0
"AL","ANADIA",2008,"ANA LUCIA FIDELIS AMORIM CESAR","1964-09-25","FEMININO","PSDB",42.54,0
"AL","ANADIA",2008,"SANIA TEREZA PALMEIRA BARROS TEIXEIRA","1964-12-23","FEMININO","PT",57.25,1
"AL","ARAPIRACA",2004,"EDWILSON FABIO MELO BARROS","1970-03-25","Masculino","PSB",32.5769055917563,0
"AL","ARAPIRACA",2004,"JOSE LUCIANO BARBOSA DA SILVA","1958-08-13","Masculino","PMDB",67.4230944082437,1
"AL","ARAPIRACA",2008,"JOSE LUCIANO BARBOSA DA SILVA","1958-08-13","MASCULINO","PMDB",91.07,1
"AL","ARAPIRACA",2008,"LUCIVAN DOS SANTOS SILVA","1970-04-30","MASCULINO","PRB",4.94,0
"AL","ATALAIA",2004,"FRANCISCO LUIZ DE ALBUQUERQUE","1957-01-11","Masculino","PTB",49.8539135783485,1
"AL","ATALAIA",2004,"JOSE LOPES DE ALBUQUERQUE","1941-03-13","Masculino","PDT",45.7891229688862,0
"AL","ATALAIA",2008,"FRANCISCO LUIZ DE ALBUQUERQUE","1957-01-11","MASCULINO","PTB",47.87,1
"AL","ATALAIA",2008,"JOSE LOPES DE ALBUQUERQUE","1941-03-13","MASCULINO","PDT",43.79,0
"AL","BARRA DE SANTO ANTONIO",2004,"MARIA ROME BIANOR","1956-06-13","Feminino","PPS",53.9628180039139,1
"AL","BARRA DE SANTO ANTONIO",2004,"MOACYDES CAPARICA ALEXANDRE","1959-01-30","Masculino","PT do B",45.5968688845401,0
"AL","BARRA DE SANTO ANTONIO",2008,"JOAO ALVES CORDEIRO","1942-06-01","MASCULINO","PP",34.02,0
"AL","BARRA DE SANTO ANTONIO",2008,"MARIA CICERA MENDONCA CASADO","1950-10-23","FEMININO","PTB",45.57,1
"AL","BARRA DE SAO MIGUEL",2004,"REGINALDO JOSE DE ANDRADE","1961-12-16","Masculino","PPS",38.4994807892004,1
"AL","BARRA DE SAO MIGUEL",2004,"ROSA BENVINDA VIEIRA CAVALCANTI LOPES","1953-12-28","Feminino","PTB",37.0456905503634,0
"AL","BARRA DE SAO MIGUEL",2008,"REGINALDO JOSE DE ANDRADE","1961-12-16","MASCULINO","PTB",38.71,1
"AL","BARRA DE SAO MIGUEL",2008,"ROSA BENVINDA VIEIRA CAVALCANTI LOPES","1953-12-28","FEMININO","PHS",35.64,0
"AL","BATALHA",2004,"ERICO RODRIGUES DE ALMEIDA","1953-09-06","Masculino","PSB",39.5493502902958,0
"AL","BATALHA",2004,"PAULO SURUAGY DO AMARAL DANTAS","1979-03-19","Masculino","PMDB",55.5709151230301,1
"AL","BATALHA",2008,"JOAO TENORIO RODRIGUES","1962-11-29","MASCULINO","PP",14.2,0
"AL","BATALHA",2008,"PAULO SURUAGY DO AMARAL DANTAS","1979-03-19","MASCULINO","PMDB",85.8,1
"AL","BELEM",2004,"MARIA HELENA ANTERO SANTA ROSA","1961-04-07","Feminino","PTB",29.3446459918081,0
"AL","BELEM",2004,"VALMINEIDE VILAR MALTA BRANDAO","1968-03-25","Feminino","PSB",70.6553540081919,1
"AL","BELEM",2008,"ANA PAULA ANTERO SANTA ROSA","1980-02-13","FEMININO","PSC",36.26,0
"AL","BELEM",2008,"VALMINEIDE VILAR MALTA BRANDAO","1968-03-25","FEMININO","PMN",57.38,1
"AL","BELO MONTE",2004,"DEIA NUNES GOMES","1960-08-13","Feminino","PRONA",32.9650092081031,0
"AL","BELO MONTE",2004,"JOSE ROBERIO BARBOSA DA SILVA","1963-08-03","Masculino","PTB",67.0349907918969,1
"AL","BELO MONTE",2008,"ANTONIO AVANIO FEITOSA","1962-05-13","MASCULINO","PP",56.27,1
"AL","BELO MONTE",2008,"JOSE ZACARIAS SOBRINHO","1950-03-24","MASCULINO","PSDB",41.1,0
"AL","BOCA DA MATA",2004,"JOAO EVERALDO DA COSTA","1947-10-28","Masculino","PSDB",33.5128330652493,0
"AL","BOCA DA MATA",2004,"JOSE MAYNART TENORIO","1962-06-08","Masculino","PTB",65.5010839918875,1
"AL","BOCA DA MATA",2008,"JOSE MAYNART TENORIO","1962-06-08","MASCULINO","PMDB",54.68,1
"AL","BOCA DA MATA",2008,"KLEBER DE AMORIM TENORIO","1935-06-10","MASCULINO","PMN",45.32,0
"AL","BRANQUINHA",2004,"ARAKEN DAMARA DE OMENA FREITAS","1934-09-07","Masculino","PSL",36.6413822166035,0
"AL","BRANQUINHA",2004,"CARLOS EDUARDO BALTAR MAIA","1961-07-11","Masculino","PTB",63.3586177833965,1
"AL","BRANQUINHA",2008,"ANA RENATA DA PURIFICACAO MORAES","1968-04-24","FEMININO","PMDB",55.41,1
"AL","BRANQUINHA",2008,"CARLOS EDUARDO BALTAR MAIA","1969-07-11","MASCULINO","PTB",44.59,0
"AL","CACIMBINHAS",2004,"JORGE LUIZ GONZAGA AMORIM","1958-10-03","Masculino","PSDB",56.0595065312046,1
"AL","CACIMBINHAS",2004,"ROBERTO FERREIRA WANDERLEY","1951-10-16","Masculino","PFL",43.577648766328,0
"AL","CACIMBINHAS",2008,"FERNANDO ROBERTO GONZAGA DE OLIVEIRA","1964-05-15","MASCULINO","PSDB",40.41,0
"AL","CACIMBINHAS",2008,"ROBERTO FERREIRA WANDERLEY","1951-10-16","MASCULINO","PMDB",59.59,1
"AL","CAJUEIRO",2004,"ANTONIO PALMERY MELO NETO","1971-01-30","Masculino","PSB",53.2891381947986,1
"AL","CAJUEIRO",2004,"EDSON TOLEDO DE ALBUQUERQUE NETO","1971-09-07","Masculino","PP",46.7108618052014,0
"AL","CAJUEIRO",2008,"ANTONIO PALMERY MELO NETO","1971-11-30","MASCULINO","PTB",55.78,1
"AL","CAJUEIRO",2008,"JOSE CARLOS DA COSTA CARDOSO","1966-11-06","MASCULINO","PT",27.86,0
"AL","CAMPESTRE",2004,"AMARO ALVES DE LIMA","1957-03-30","Masculino","PTB",32.8531161916693,0
"AL","CAMPESTRE",2004,"LUCIANO RUFINO DA SILVA","1947-08-17","Masculino","PL",33.6047604134043,1
"AL","CAMPESTRE",2008,"AMARO GILVAN DE CARVALHO","1954-06-22","MASCULINO","PT do B",39.23,1
"AL","CAMPESTRE",2008,"LUCIANO RUFINO DA SILVA","1947-08-17","MASCULINO","PR",35.29,0
"AL","CAMPO ALEGRE",2004,"JOSE MAGALHAES SAMPAIO","1938-05-11","Masculino","PL",35.3317291165349,0
"AL","CAMPO ALEGRE",2004,"JOSE MAURICIO TENORIO","1948-07-22","Masculino","PTB",64.6682708834651,1
"AL","CAMPO ALEGRE",2008,"JORGE MATIAS","1942-08-08","MASCULINO","PP",47.9,0
"AL","CAMPO ALEGRE",2008,"JOSE MAURICIO TENORIO","1948-07-22","MASCULINO","PTB",52.1,1
"AL","CAMPO GRANDE",2004,"ARNALDO HIGINO LESSA","1960-06-27","Masculino","PTB",60.5861356377982,1
"AL","CAMPO GRANDE",2004,"JOSE ADERALDO BEZERRA CAVALCANTE","1970-01-04","Masculino","PSB",39.4138643622018,0
"AL","CAMPO GRANDE",2008,"ARNALDO HIGINO LESSA","1960-06-27","MASCULINO","PTB",57.59,1
"AL","CAMPO GRANDE",2008,"CICERO FERREIRA NETO","1965-02-20","MASCULINO","PSDB",42.41,0
"AL","CANAPI",2004,"ANTONIO SOARES BRANDAO","1965-11-06","Masculino","PFL",24.9010390895596,0
"AL","CANAPI",2004,"JOSE HERMES DE LIMA","1964-04-05","Masculino","PTB",51.3730826323602,1
"AL","CANAPI",2008,"JOSE HERMES DE LIMA","1964-04-05","MASCULINO","PTB",65.93,1
"AL","CANAPI",2008,"RITA TENORIO BRANDAO","1944-06-21","FEMININO","PMN",31.74,0
"AL","CAPELA",2004,"ANTONIO GOMES DE MELO NETO","1957-04-27","Masculino","PFL",42.709516238928,0
"AL","CAPELA",2004,"JOAO DE PAULA GOMES NETO","1950-12-23","Masculino","PSB",56.0867590279355,1
"AL","CAPELA",2008,"ANTONIO GOMES DE MELO NETO","1957-04-27","MASCULINO","PSDB",42.32,0
"AL","CAPELA",2008,"JOAO DE PAULA GOMES NETO","1950-12-23","MASCULINO","PP",55.96,1
"AL","CARNEIROS",2004,"GERALDO NOVAIS AGRA FILHO","1979-10-02","Masculino","PMDB",80.1082929609575,1
"AL","CARNEIROS",2004,"JOSE AIRTON DOS SANTOS SOARES","1960-06-19","Masculino","PSB",19.8917070390425,0
"AL","CARNEIROS",2008,"GERALDO NOVAIS AGRA FILHO","1979-10-02","MASCULINO","PMDB",65.58,1
"AL","CARNEIROS",2008,"LUIZ MEDEIROS NOBRE","1956-01-14","MASCULINO","PT do B",33.51,0
"AL","CHA PRETA",2004,"AUDALIO DE VASCONCELOS HOLANDA","1933-12-21","Masculino","PSDB",50.8478513356562,1
"AL","CHA PRETA",2004,"RITA COIMBRA CERQUEIRA TENORIO","1959-02-09","Feminino","PPS",49.1521486643438,0
"AL","CHA PRETA",2008,"JOSE KLINGER SOARES TEIXEIRA","1941-03-21","MASCULINO","PSB",38.32,0
"AL","CHA PRETA",2008,"RITA COIMBRA CERQUEIRA TENORIO","1959-02-09","FEMININO","PMN",54.63,1
"AL","COITE DO NOIA",2004,"BUENO HIGINO DA SILVA","1966-05-22","Masculino","PSB",47.0981357720717,0
"AL","COITE DO NOIA",2004,"TEREZINHA BARBOSA DE ARAUJO SILVA","1953-08-12","Feminino","PL",52.9018642279282,1
"AL","COITE DO NOIA",2008,"ANTONIO NUNES DE LIMA","1956-04-22","MASCULINO","PSC",25.45,0
"AL","COITE DO NOIA",2008,"BUENO HIGINO DA SILVA","1966-05-22","MASCULINO","PP",74.55,1
"AL","COLONIA LEOPOLDINA",2004,"LUCIANA MEDEIROS DE LUNA FREITAS","1961-04-20","Feminino","PMDB",40.1514354821748,0
"AL","COLONIA LEOPOLDINA",2004,"MANUILSON ANDRADE SANTOS","1961-04-13","Masculino","PSB",59.8485645178252,1
"AL","COLONIA LEOPOLDINA",2008,"CASSIO ALEXANDRE REIS DE AMORIM URTIGA","1977-02-16","MASCULINO","PDT",42.5,1
"AL","COLONIA LEOPOLDINA",2008,"JOSE MARIA QUIRINO DE ANDRADE","1947-08-11","MASCULINO","PSB",42.23,0
"AL","COQUEIRO SECO",2004,"MARIA NILZA DOS SANTOS CORREIA","1951-07-28","Feminino","PSB",35.9251968503937,1
"AL","COQUEIRO SECO",2004,"RENATO TADEU FRAGOSO E SILVA","1967-05-08","Masculino","PP",29.0682414698163,0
"AL","COQUEIRO SECO",2008,"JOSE CICERO SILVA DOS SANTOS","1970-06-05","MASCULINO","PMN",34.67,0
"AL","COQUEIRO SECO",2008,"RENATO TADEU FRAGOSO E SILVA","1967-05-08","MASCULINO","PTB",36.5,1
"AL","CORURIPE",2004,"MARX BELTRAO LIMA SIQUEIRA","1979-11-28","Masculino","PMDB",81.6715601496199,1
"AL","CORURIPE",2004,"NOEL FRANCIS CLARK NETO","1958-10-14","Masculino","PSC",18.2922414833286,0
"AL","CORURIPE",2008,"CARLOS ALBERTO DA SILVA ALBUQUERQUE","1968-04-29","MASCULINO","PT",26.64,0
"AL","CORURIPE",2008,"MARX BELTRAO LIMA SIQUEIRA","1979-11-28","MASCULINO","PMDB",72.94,1
"AL","CRAIBAS",2004,"JOSE JADSON PEDRO DE FARIAS","1961-08-19","Masculino","PPS",43.5793731041456,1
"AL","CRAIBAS",2004,"TEOFILO JOSE BARROSO PEREIRA","1967-11-28","Masculino","PSB",39.2618806875632,0
"AL","CRAIBAS",2008,"EDIELSON BARBOSA LIMA","1968-03-18","MASCULINO","PT do B",34.4,0
"AL","CRAIBAS",2008,"JOSE JADSON PEDRO DE FARIAS","1961-08-19","MASCULINO","PMN",36.23,1
"AL","DELMIRO GOUVEIA",2004,"MARCELO SILVA DE LIMA","1974-06-15","Masculino","PDT",52.409319565793,1
"AL","DELMIRO GOUVEIA",2004,"MARCOS ANTONIO SILVA","1969-01-31","Masculino","PMDB",47.590680434207,0
"AL","DELMIRO GOUVEIA",2008,"JOSE CAZUZA FERREIRA DE OLIVEIRA","1963-05-21","MASCULINO","PSB",47.28,0
"AL","DELMIRO GOUVEIA",2008,"LUIZ CARLOS COSTA","1951-06-23","MASCULINO","PRB",49.06,1
"AL","DOIS RIACHOS",2004,"ANTONIO NETO CAMILO SILVA","1965-02-23","Masculino","PL",46.026936026936,0
"AL","DOIS RIACHOS",2004,"JAILTON MATIAS DE AZEVEDO","1965-02-08","Masculino","PSB",52.9292929292929,1
"AL","DOIS RIACHOS",2008,"JAILTON MATIAS DE AZEVEDO","1965-02-08","MASCULINO","PP",44.26,0
"AL","DOIS RIACHOS",2008,"ROZINEIDE BARBOSA DE ARAUJO CAMILO","1969-09-27","FEMININO","PSDB",55.74,1
"AL","ESTRELA DE ALAGOAS",2004,"ANGELA MARIA LIRA DE JESUS GARROTE","1962-01-08","Feminino","PP",53.107187543445,1
"AL","ESTRELA DE ALAGOAS",2004,"FRANCISCO JOSE SOBRINHO","1944-12-10","Masculino","PMDB",42.8750173780064,0
"AL","ESTRELA DE ALAGOAS",2008,"ANGELA MARIA LIRA DE JESUS GARROTE","1962-01-08","FEMININO","PP",55.77,1
"AL","ESTRELA DE ALAGOAS",2008,"FRANCISCO JOSE SOBRINHO","1944-12-10","MASCULINO","PMDB",43.98,0
"AL","FEIRA GRANDE",2004,"ANA LUCIA BARROS DE JESUS","1965-02-07","Feminino","PP",42.9089839152609,0
"AL","FEIRA GRANDE",2004,"FABIO APOSTOLO DE LIRA","1980-03-04","Masculino","PMN",57.0910160847391,1
"AL","FEIRA GRANDE",2008,"ALMIR LIRA SOBRINHO","1956-10-14","MASCULINO","PSC",44.62,0
"AL","FEIRA GRANDE",2008,"FABIO APOSTOLO DE LIRA","1980-03-04","MASCULINO","PTB",55.38,1
"AL","FELIZ DESERTO",2004,"GERALDO ANTONIO MUNIZ SIMOES","1954-08-13","Masculino","PFL",34.7454000855798,0
"AL","FELIZ DESERTO",2004,"ROSIANA LIMA BELTRAO SIQUEIRA","1963-04-12","Feminino","PMDB",65.2545999144202,1
"AL","FELIZ DESERTO",2008,"JOSE ISMAEL DE OLIVEIRA","1946-08-20","MASCULINO","PSDB",45.3,0
"AL","FELIZ DESERTO",2008,"MAYKON BELTRAO LIMA SIQUEIRA","1978-07-15","MASCULINO","PMDB",52.85,1
"AL","FLEXEIRAS",2004,"ARLENE CAVALCANTE DA COSTA","1935-04-02","Feminino","PP",50.4439511653718,1
"AL","FLEXEIRAS",2004,"JURANDY JUREMA FRAGOSO","1939-04-19","Masculino","PMN",49.5560488346282,0
"AL","FLEXEIRAS",2008,"JURANDIR JUREMA FRAGOSO","1939-04-19","MASCULINO","PSC",41.38,0
"AL","FLEXEIRAS",2008,"SILVANA MARIA CAVALCANTE DA COSTA PINTO","1963-03-20","FEMININO","PP",58.62,1
"AL","GIRAU DO PONCIANO",2004,"DAVID RAMOS DE BARROS","1983-05-15","Masculino","PTB",66.0950141760597,1
"AL","GIRAU DO PONCIANO",2004,"DORGIVAL NETO DO NASCIMENTO","1960-08-13","Masculino","PV",30.5027314846829,0
"AL","GIRAU DO PONCIANO",2008,"DAVID RAMOS DE BARROS","1983-05-15","MASCULINO","PTB",65.41,1
"AL","GIRAU DO PONCIANO",2008,"FABIO  RANGEL NUNES DE OLIVEIRA","1982-04-11","MASCULINO","DEM",34.59,0
"AL","IBATEGUARA",2004,"EUDOCIA MARIA HOLANDA DE ARAUJO CALDAS","1964-08-08","Feminino","PL",48.6652347345812,1
"AL","IBATEGUARA",2004,"JOSE VALTER DE AZEVEDO","1944-12-09","Masculino","PFL",47.5145750230132,0
"AL","IBATEGUARA",2008,"EUDOCIA MARIA HOLANDA DE ARAUJO CALDAS","1964-08-28","FEMININO","PP",61.07,1
"AL","IBATEGUARA",2008,"JOAO FERREIRA DA SILVA JUNIOR","1967-08-27","MASCULINO","PSDB",38.7,0
"AL","IGACI",2004,"EDIVAL VIEIRA GAIA FILHO","1963-05-18","Masculino","PSDB",37.9806931476499,0
"AL","IGACI",2004,"JOSE PETRUCIO OLIVEIRA BARBOSA","1953-10-08","Masculino","PTB",62.0193068523501,1
"AL","IGACI",2008,"ANTONIO EDUARDO BARBOSA AMARAL","1981-07-14","MASCULINO","PTB",53.25,1
"AL","IGACI",2008,"EDIVAL VIEIRA GAIA","1937-12-12","MASCULINO","PMDB",46.75,0
"AL","IGREJA NOVA",2004,"JOSE AUGUSTO SOUSA SANTOS","1967-11-12","Masculino","PSDB",45.8854342683339,0
"AL","IGREJA NOVA",2004,"NEIWTON SILVA","1943-10-11","Masculino","PSB",54.1145657316661,1
"AL","IGREJA NOVA",2008,"JOSE AUGUSTO SOUSA SANTOS","1967-11-12","MASCULINO","PRTB",46.18,0
"AL","IGREJA NOVA",2008,"NEIWTON SILVA","1943-10-11","MASCULINO","PSB",53.28,1
"AL","INHAPI",2004,"NADIR RICARDO DO NASCIMENTO","1940-05-25","Masculino","PRP",38.3378711266693,0
"AL","INHAPI",2004,"RENATO ALVES COSTA","1937-04-24","Masculino","PSB",61.6621288733307,1
"AL","INHAPI",2008,"JOSE CICERO VIEIRA","1969-06-16","MASCULINO","PT",45.61,0
"AL","INHAPI",2008,"OBERDAN TENORIO BRANDAO","1967-06-12","MASCULINO","PMN",52.51,1
"AL","JACARE DOS HOMENS",2004,"MARCELO MARCOS ROCHA SOUTO","1960-12-03","Masculino","PL",54.7005988023952,1
"AL","JACARE DOS HOMENS",2004,"TEREZA NEUMA DANTAS CAJE SALES","1958-01-02","Feminino","PPS",34.5508982035928,0
"AL","JACARE DOS HOMENS",2008,"JOSE ERNESTO SILVA JUNIOR","1969-11-28","MASCULINO","PP",50.95,1
